:ID,:LABEL,name
Q15996565,GPP,ASXL3
Q15996694,GPP,3'(2'), 5'-bisphosphate nucleotidase 2
Q15996701,GPP,Interleukin 23 receptor
Q15996927,GPP,NKX3-2
Q15997097,GPP,Retina and anterior neural fold homeobox
Q17119392,GPP,GOLPH3
Q17707208,GPP,AARS1
Q17708701,GPP,ABL2
Q17709258,GPP,ACTA2
Q17709272,GPP,ACTBP9
Q17709536,GPP,ADAM10
Q17709599,GPP,ADCP1
Q17709600,GPP,ADCY1
Q17710293,GPP,ADH7
Q17710326,GPP,ADORA2BP1
Q17710475,GPP,ADRA1B
Q17710555,GPP,ADRA2C
Q17815746,GPP,TLE5
Q17815774,GPP,AF8T
Q17815968,GPP,AGL
Q17816048,GPP,AGMX2
Q17816398,GPP,AK1
Q17816444,GPP,AK4P1
Q17816607,GPP,ALAS2
Q17816656,GPP,ALDH1A1
Q17824986,GPP,AKR1B1P2
Q17825191,GPP,ALS5
Q17825260,GPP,AMCN
Q17825899,GPP,AMY1A
Q17825949,GPP,AMY2A
Q17825996,GPP,AMYP1
Q17828456,GPP,ANXA4
Q17828883,GPP,AOAH
Q17829092,GPP,APOF
Q17829130,GPP,APBA2
Q17829281,GPP,APBB2
Q17831432,GPP,AQP7
Q17831601,GPP,ARF4P1
Q17831995,GPP,ARL2
Q17832129,GPP,ARSD
Q17832212,GPP,ASGR1
Q17832465,GPP,ASS1P5
Q17832622,GPP,ATF1
Q17832696,GPP,ATHS
Q17832866,GPP,ATOH1
Q17833354,GPP,ATP2B2
Q17833599,GPP,ATP5F1A
Q17834057,GPP,ATP5MC2
Q17834261,GPP,ATP5PF
Q17834752,GPP,ATP6V1E1
Q17835591,GPP,ALDH7A1P4
Q17847659,GPP,HCN2
Q17847898,GPP,BCYRN1
Q17847948,GPP,BCYRN1P2
Q17850045,GPP,BNIP2
Q17853510,GPP,ZFP36L2
Q17853822,GPP,BTF3P1
Q17853872,GPP,BTS1
Q17853922,GPP,BVR1
Q17854192,GPP,C8A
Q17854201,GPP,C8B
Q17854281,GPP,DAGLA
Q17854283,GPP,GAS8-AS1
Q17854344,GPP,PTTG1IP
Q17854398,GPP,TMEM50B
Q17854780,GPP,CACNA1F
Q17854816,GPP,CACNA1S
Q17855536,GPP,CALM2
Q17855547,GPP,CALM2P3
Q17855574,GPP,CALML3
Q17855794,GPP,CAPN2
Q17855822,GPP,CAPNS1
Q17855895,GPP,CASP6
Q17856017,GPP,CBFA2T3
Q17856122,GPP,CCA1
Q17857100,GPP,CD1B
Q17859042,GPP,CD24P3
Q17859534,GPP,ENTPD1
Q17859544,GPP,ENTPD2
Q17859635,GPP,CD40
Q17859717,GPP,CDC5L
Q17859723,GPP,CDC25A
Q17859871,GPP,CDH6
Q17861193,GPP,CEL
Q17861522,GPP,CGB3
Q17861547,GPP,CEACAM7
Q17861577,GPP,CEACAMP2
Q17861723,GPP,CHD4
Q17861971,GPP,CHRNA1
Q17861982,GPP,CHRNB2
Q17861983,GPP,CHRNB3
Q17861998,GPP,CISH
Q17861999,GPP,TBCB
Q17862007,GPP,CKS2
Q17862091,GPP,CLCNKA
Q17862108,GPP,CLCNKB
Q17907793,GPP,CLTC
Q17907801,GPP,CMD1B
Q17907803,GPP,CCR1
Q17908602,GPP,COPA
Q17908634,GPP,COPB1
Q17908944,GPP,COX5BP3
Q17908961,GPP,COX5BP7
Q17909048,GPP,COX6B1P3
Q17909078,GPP,COX7B
Q17909085,GPP,COX10
Q17909117,GPP,CPA1
Q17909191,GPP,CPT1B
Q17909993,GPP,CRYAA
Q17910149,GPP,CRYBB1
Q17910294,GPP,CRYGC
Q17910386,GPP,CRYZP1
Q17910994,GPP,CST1
Q17911190,GPP,CTAA1
Q17911575,GPP,CTNNA1P1
Q17911649,GPP,CYB5AP3
Q17911654,GPP,CYLC2
Q17911655,GPP,CYLD
Q17912137,GPP,CYP4B1
Q17912206,GPP,ADAM3A
Q17912301,GPP,DAB2
Q17913463,GPP,DDC
Q17913822,GPP,DDX6
Q17913823,GPP,DMXL1
Q17913893,GPP,DHX9P1
Q17913985,GPP,DFNA19
Q17913986,GPP,DFNB5
Q17913989,GPP,DFNB17
Q17914020,GPP,DLX6
Q17914044,GPP,DYNC1LI2
Q17914049,GPP,DOCK2
Q17914744,GPP,DRP2
Q17915097,GPP,DUSP1
Q17915098,GPP,DUSP2
Q17915104,GPP,DUSP8
Q17915106,GPP,DUT
Q17915108,GPP,DVL2
Q17915110,GPP,DWS
Q17915114,GPP,DYT2
Q17915374,GPP,ECHS1
Q17916050,GPP,EEGV1
Q17916073,GPP,MEGF9
Q17916076,GPP,EGR3
Q17916236,GPP,ELAVL4
Q17916776,GPP,MARK2
Q17916833,GPP,ENPEP
Q17916838,GPP,EPAS1
Q17916874,GPP,DMTN
Q17917650,GPP,EVC
Q17917752,GPP,EYA2
Q17918420,GPP,F2R
Q17927049,GPP,FABP1
Q17927760,GPP,FCER1G
Q17927865,GPP,FECHP1
Q17927936,GPP,FGF12
Q17928333,GPP,FGR
Q17928632,GPP,FOXG1
Q17928683,GPP,FOXF2
Q17928791,GPP,FOXS1
Q17928827,GPP,FLOT2
Q17928883,GPP,FMO4
Q17929361,GPP,FRA2C
Q17929364,GPP,FRA2F
Q17929368,GPP,FRA2H
Q17929438,GPP,FRA4D
Q17929555,GPP,FRA6F
Q17929564,GPP,FRA7D
Q17929857,GPP,FRA10C
Q17929926,GPP,FRA11A
Q17930116,GPP,FRA12E
Q17930352,GPP,FRA16D
Q17930535,GPP,FRA20B
Q18015279,GPP,GSTA1
Q18016342,GPP,ACLY
Q18016416,GPP,ADSS2
Q18021285,GPP,CEACAMP1
Q18021733,GPP,CPD
Q18024637,GPP,FTH1P7
Q18024764,GPP,FUCA2
Q18024840,GPP,FUT5
Q18024860,GPP,FUT7
Q18024958,GPP,SLC37A4
Q18025012,GPP,GABBR1
Q18025304,GPP,GALE
Q18025315,GPP,B4GALNT1
Q18025327,GPP,GALK1
Q18025380,GPP,GALNT2
Q18025445,GPP,GAPDHP1
Q18025635,GPP,GCKR
Q18025743,GPP,GDI2P1
Q18025986,GPP,GJB1
Q18026018,GPP,GJB5
Q18026040,GPP,GK3P
Q18026064,GPP,GPC3
Q18026084,GPP,GLC1B
Q18026127,GPP,GLC3B
Q18026188,GPP,GLYB
Q18026195,GPP,GM2AP1
Q18026198,GPP,GMFA
Q18026222,GPP,GNAI2
Q18026244,GPP,GNAT2
Q18026285,GPP,GNRH2
Q18026305,GPP,GOT1
Q18026313,GPP,GP1BA
Q18026347,GPP,GPR3
Q18026355,GPP,NPBWR1
Q18026358,GPP,NPBWR2
Q18026375,GPP,GPR19
Q18026393,GPP,GPR26
Q18026426,GPP,FFAR3
Q18026432,GPP,FFAR2
Q18026470,GPP,GPX7
Q18026487,GPP,GRIA4
Q18026530,GPP,ARHGAP35
Q18026554,GPP,GRM7
Q18026556,GPP,GRM8
Q18026568,GPP,GSC2
Q18026596,GPP,GSTP1P1
Q18026665,GPP,GUCY1A2
Q18026673,GPP,GUCA2A
Q18026748,GPP,H2AC8
Q18026756,GPP,H2BC5
Q18026776,GPP,HAGH
Q18026793,GPP,HAS2
Q18026802,GPP,HBAP1
Q18026854,GPP,HCRTR2
Q18026892,GPP,HIC1
Q18026900,GPP,HINT1
Q18026917,GPP,ZBTB48
Q18026935,GPP,HLA-DOB
Q18026955,GPP,HLA-DQB2
Q18026958,GPP,HLA-DQB3
Q18026972,GPP,HLA-DRB8
Q18026977,GPP,HLA-DRB9
Q18026994,GPP,MR1
Q18026997,GPP,HLCS
Q18026999,GPP,HLX
Q18027035,GPP,HMMR
Q18027046,GPP,FOXA1
Q18027065,GPP,SLC29A2
Q18027069,GPP,HNRNPA1
Q18027086,GPP,HNRNPF
Q18027096,GPP,HNRNPH3
Q18027116,GPP,HOXA@
Q18027153,GPP,HOXB1
Q18027155,GPP,HOXB2
Q18027174,GPP,HOXB9
Q18027196,GPP,HOXC11
Q18027233,GPP,HPCAL1
Q18027242,GPP,HPFH2
Q18027244,GPP,HPGD
Q18027278,GPP,ERAS
Q18027290,GPP,HRES1
Q18027296,GPP,PRMT2
Q18027314,GPP,HSD17B3
Q18027329,GPP,HSF4
Q18027340,GPP,HSPA1B
Q18027345,GPP,HSPA2
Q18027351,GPP,HSPA5
Q18027367,GPP,HSP90AA1
Q18027370,GPP,IGSF3
Q18027384,GPP,HSP90AB3P
Q18027437,GPP,HTR2C
Q18027442,GPP,HTR4
Q18027509,GPP,ID4
Q18027522,GPP,IDDM7
Q18027535,GPP,IDDM14
Q18027543,GPP,IDH1
Q18027559,GPP,IDI1
Q18027607,GPP,IFNA8
Q18027610,GPP,IFNA10
Q18027639,GPP,IFNG
Q18027651,GPP,IFNA20P
Q18027673,GPP,IGFBP1
Q18027723,GPP,IGHGP
Q18027731,GPP,JCHAIN
Q18027762,GPP,IGKV1OR2-1
Q18027764,GPP,IGKV1OR-2
Q18027779,GPP,IGLC3
Q18027786,GPP,IGLC5
Q18027810,GPP,IK
Q18027817,GPP,IL1RAP
Q18027864,GPP,IL11RA
Q18027927,GPP,INHBA
Q18027940,GPP,INPP4A
Q18028054,GPP,ITIH2
Q18028056,GPP,ITIH3
Q18028062,GPP,STT3A
Q18028073,GPP,ITPR1
Q18028101,GPP,JUP
Q18028141,GPP,KCNC2
Q18028182,GPP,KCNJ8
Q18028199,GPP,KCNJ15
Q18028202,GPP,KCNJ16
Q18028212,GPP,KCNK3
Q18028214,GPP,KCNMA1
Q18028217,GPP,KCNMB1
Q18028249,GPP,KHK
Q18028260,GPP,KIF5B
Q18028274,GPP,KIR2DL3
Q18028277,GPP,KIR2DL4
Q18028337,GPP,KIF22
Q18028366,GPP,KRASP1
Q18028407,GPP,KRT83
Q18028421,GPP,KWE
Q18028476,GPP,RPSAP14
Q18028489,GPP,LCN2
Q18028507,GPP,LDHBP2
Q18028583,GPP,LIPB
Q18028616,GPP,LMO7
Q18028652,GPP,LRMP
Q18028716,GPP,LY9
Q18028724,GPP,LYL1
Q18028783,GPP,MAFG
Q18028801,GPP,MAGEA6
Q18028818,GPP,MAGEA12
Q18028827,GPP,MAGEB3
Q18028836,GPP,MAK
Q18028844,GPP,MAN2A2
Q18028846,GPP,MAN2C1
Q18028867,GPP,MAP1B
Q18028896,GPP,MATN1
Q18028916,GPP,MC1R
Q18028969,GPP,DNAJB9
Q18029021,GPP,MAP3K1
Q18029102,GPP,MGST3
Q18029155,GPP,MAP3K10
Q18029158,GPP,MLN
Q18029199,GPP,MMP10
Q18029224,GPP,ALDH6A1
Q18029236,GPP,MNT
Q18029242,GPP,MOCS1
Q18029290,GPP,MRSD
Q18029340,GPP,MRX25
Q18029423,GPP,MSH5
Q18029431,GPP,MSK10
Q18029434,GPP,MSK32
Q18029451,GPP,MSRA
Q18029462,GPP,MSX1
Q18029537,GPP,MTHFD1
Q18029573,GPP,MTNR1A
Q18029604,GPP,TRNH
Q18029639,GPP,TRNV
Q18029649,GPP,MTX1
Q18029663,GPP,MUC4
Q18029725,GPP,MYF5
Q18029764,GPP,MYL3
Q18029782,GPP,MYO1C
Q18029794,GPP,MYO6
Q18029810,GPP,MYSA
Q18029827,GPP,NAB1
Q18029833,GPP,NACA
Q18029842,GPP,HNRNPM
Q18029850,GPP,NAP1L2
Q18029879,GPP,NCF2
